Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Transferrin endocytosis and recycling Homo sapiens R-HSA-917977	1/29	0.1939011657318861	0.30253634653281253	0	0	4.816326530612245	7.900734332963019	ATP6V1G2
Response to elevated platelet cytosolic Ca2+ Homo sapiens R-HSA-76005	2/110	0.19580243363077302	0.3045109276270788	0	0	2.504312531709792	4.083655025528192	FLNA;PFN1
Glucagon-type ligand receptors Homo sapiens R-HSA-420092	1/30	0.19987495053362248	0.3088390364696941	0	0	4.650011728829463	7.486813486371484	GNB1
Termination of translesion DNA synthesis Homo sapiens R-HSA-5656169	1/30	0.19987495053362248	0.3088390364696941	0	0	4.650011728829463	7.486813486371484	PCNA
HDR through Homologous Recombination (HR) or Single Strand Annealing (SSA) Homo sapiens R-HSA-5693567	2/112	0.20117911487404466	0.30985464959700126	0	0	2.4585305105853053	3.9424003225050743	PCNA;UBE2V2
Adherens junctions interactions Homo sapiens R-HSA-418990	1/31	0.20580476208856874	0.31495361354768187	0	0	4.494784580498866	7.105478246409346	CDH13
Inwardly rectifying K+ channels Homo sapiens R-HSA-1296065	1/31	0.20580476208856874	0.31495361354768187	0	0	4.494784580498866	7.105478246409346	GNB1
Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding Homo sapiens R-HSA-389958	1/32	0.2116909219518788	0.319873664400473	0	0	4.3495720868992755	6.753267338040025	TUBB6
Signal amplification Homo sapiens R-HSA-392518	1/32	0.2116909219518788	0.319873664400473	0	0	4.3495720868992755	6.753267338040025	GNB1
Thrombin signalling through proteinase activated receptors (PARs) Homo sapiens R-HSA-456926	1/32	0.2116909219518788	0.319873664400473	0	0	4.3495720868992755	6.753267338040025	GNB1
TGF-beta receptor signaling activates SMADs Homo sapiens R-HSA-2173789	1/32	0.2116909219518788	0.319873664400473	0	0	4.3495720868992755	6.753267338040025	PPP1CB
Gastrin-CREB signalling pathway via PKC and MAPK Homo sapiens R-HSA-881907	5/432	0.2166898784828166	0.32259648880459696	0	0	1.5906224922618366	2.432520015668246	DLG4;GNB1;PEA15;CAMK2A;IQGAP1
Homology Directed Repair Homo sapiens R-HSA-5693538	2/118	0.21740600175836816	0.32259648880459696	0	0	2.3306565895134623	3.5565556137986456	PCNA;UBE2V2
Glucagon signaling in metabolic regulation Homo sapiens R-HSA-163359	1/33	0.21753374923566768	0.32259648880459696	0	0	4.21343537414966	6.427179677495341	GNB1
Sphingolipid de novo biosynthesis Homo sapiens R-HSA-1660661	1/33	0.21753374923566768	0.32259648880459696	0	0	4.21343537414966	6.427179677495341	VAPA
Inactivation, recovery and regulation of the phototransduction cascade Homo sapiens R-HSA-2514859	1/33	0.21753374923566768	0.32259648880459696	0	0	4.21343537414966	6.427179677495341	GNB1
E2F mediated regulation of DNA replication Homo sapiens R-HSA-113510	1/33	0.21753374923566768	0.32259648880459696	0	0	4.21343537414966	6.427179677495341	PCNA
The phototransduction cascade Homo sapiens R-HSA-2514856	1/34	0.22333356081713476	0.3261487061933157	0	0	4.085549371263657	6.124601454172748	GNB1
Striated Muscle Contraction Homo sapiens R-HSA-390522	1/34	0.22333356081713476	0.3261487061933157	0	0	4.085549371263657	6.124601454172748	VIM
Lipoprotein metabolism Homo sapiens R-HSA-174824	1/34	0.22333356081713476	0.3261487061933157	0	0	4.085549371263657	6.124601454172748	P4HB
ROS, RNS production in response to bacteria Homo sapiens R-HSA-1222556	1/34	0.22333356081713476	0.3261487061933157	0	0	4.085549371263657	6.124601454172748	ATP6V1G2
HSF1-dependent transactivation Homo sapiens R-HSA-3371571	1/34	0.22333356081713476	0.3261487061933157	0	0	4.085549371263657	6.124601454172748	CAMK2A
Hemostasis Homo sapiens R-HSA-109582	6/552	0.22562685547307265	0.32849624246687475	0	0	1.494041170097508	2.2244371500161186	CXADR;CAPZB;ANXA2;GNB1;FLNA;PFN1
Base Excision Repair Homo sapiens R-HSA-73884	1/35	0.22909067123930946	0.33152396230703696	0	0	3.965186074429772	5.84324653497433	PCNA
Resolution of Abasic Sites (AP sites) Homo sapiens R-HSA-73933	1/35	0.22909067123930946	0.33152396230703696	0	0	3.965186074429772	5.84324653497433	PCNA
Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template Homo sapiens R-HSA-110313	1/37	0.24047803533135842	0.3469547557943394	0	0	3.744520030234316	5.33641481020768	PCNA
MAP2K and MAPK activation Homo sapiens R-HSA-5674135	1/38	0.24610890673440372	0.35295259378975863	0	0	3.6431329288472147	5.107603622928858	IQGAP1
Glutathione conjugation Homo sapiens R-HSA-156590	1/38	0.24610890673440372	0.35295259378975863	0	0	3.6431329288472147	5.107603622928858	GSTP1
GABA B receptor activation Homo sapiens R-HSA-977444	1/39	0.25169831247753316	0.35775516818023256	0	0	3.547081990691013	4.893285024725894	GNB1
Activation of GABAB receptors Homo sapiens R-HSA-991365	1/39	0.25169831247753316	0.35775516818023256	0	0	3.547081990691013	4.893285024725894	GNB1
Dual Incision in GG-NER Homo sapiens R-HSA-5696400	1/39	0.25169831247753316	0.35775516818023256	0	0	3.547081990691013	4.893285024725894	PCNA
ER to Golgi Anterograde Transport Homo sapiens R-HSA-199977	2/131	0.2528940290116941	0.3583912422976375	0	0	2.0944037379207816	2.879354289205414	ARF1;TFG
Infectious disease Homo sapiens R-HSA-5663205	4/348	0.2574342224571717	0.3637492405810774	0	0	1.5752583979328165	2.1376115289680855	RPS4X;ARF1;RPS2;RPS23
Netrin-1 signaling Homo sapiens R-HSA-373752	1/42	0.2682207575637604	0.3745706789301494	0	0	3.287041645926663	4.325565740308363	EZR
Signaling by Retinoic Acid Homo sapiens R-HSA-5362517	1/42	0.2682207575637604	0.3745706789301494	0	0	3.287041645926663	4.325565740308363	FABP5
Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding Homo sapiens R-HSA-6814122	1/42	0.2682207575637604	0.3745706789301494	0	0	3.287041645926663	4.325565740308363	GNB1
Glucose transport Homo sapiens R-HSA-70153	1/42	0.2682207575637604	0.3745706789301494	0	0	3.287041645926663	4.325565740308363	HK1
Vasopressin regulates renal water homeostasis via Aquaporins Homo sapiens R-HSA-432040	1/43	0.27364731156700234	0.37883544000171715	0	0	3.2086167800453516	4.158095210638435	GNB1
Iron uptake and transport Homo sapiens R-HSA-917937	1/43	0.27364731156700234	0.37883544000171715	0	0	3.2086167800453516	4.158095210638435	ATP6V1G2
Formation of Incision Complex in GG-NER Homo sapiens R-HSA-5696395	1/43	0.27364731156700234	0.37883544000171715	0	0	3.2086167800453516	4.158095210638435	UBE2V2
Intra-Golgi traffic Homo sapiens R-HSA-6811438	1/44	0.2790338944959962	0.38407251569994877	0	0	3.133839582344566	4.000101846576225	ARF1
SUMOylation of DNA replication proteins Homo sapiens R-HSA-4615885	1/44	0.2790338944959962	0.38407251569994877	0	0	3.133839582344566	4.000101846576225	PCNA
Platelet activation, signaling and aggregation Homo sapiens R-HSA-76002	3/253	0.28841283034998083	0.3953296372816388	0	0	1.6222344827586206	2.0170253379835144	GNB1;FLNA;PFN1
G alpha (z) signalling events Homo sapiens R-HSA-418597	1/46	0.2896883145842489	0.3953296372816388	0	0	2.9942554799697656	3.709731962420885	GNB1
DNA Damage Bypass Homo sapiens R-HSA-73893	1/46	0.2896883145842489	0.3953296372816388	0	0	2.9942554799697656	3.709731962420885	PCNA
DNA Double-Strand Break Repair Homo sapiens R-HSA-5693532	2/145	0.29125729127652256	0.3963415980723134	0	0	1.8880160934955454	2.328958929203761	PCNA;UBE2V2
Metabolism of vitamins and cofactors Homo sapiens R-HSA-196854	2/148	0.2994588965528332	0.4032081248097358	0	0	1.8489397635578908	2.229411095583562	MTHFD1;SHMT2
G beta:gamma signalling through PI3Kgamma Homo sapiens R-HSA-392451	1/48	0.30018633191537225	0.4032081248097358	0	0	2.8665508756694167	3.449469416162416	GNB1
TP53 Regulates Transcription of Cell Cycle Genes Homo sapiens R-HSA-6791312	1/48	0.30018633191537225	0.4032081248097358	0	0	2.8665508756694167	3.449469416162416	PCNA
Hexose transport Homo sapiens R-HSA-189200	1/48	0.30018633191537225	0.4032081248097358	0	0	2.8665508756694167	3.449469416162416	HK1
Asparagine N-linked glycosylation Homo sapiens R-HSA-446203	3/259	0.3005121097224962	0.4032081248097358	0	0	1.583728448275862	1.9040648102120759	ARF1;GANAB;TFG
Retrograde transport at the Trans-Golgi-Network Homo sapiens R-HSA-6811440	1/49	0.3053774035133981	0.4085915538628985	0	0	2.806689342403628	3.3293142044468143	PLIN3
Neurotransmitter Release Cycle Homo sapiens R-HSA-112310	1/51	0.3156450823843028	0.41881992925784217	0	0	2.6941496598639456	3.1067232619580896	PPFIA3
G-protein beta:gamma signalling Homo sapiens R-HSA-397795	1/51	0.3156450823843028	0.41881992925784217	0	0	2.6941496598639456	3.1067232619580896	GNB1
Aquaporin-mediated transport Homo sapiens R-HSA-445717	1/51	0.3156450823843028	0.41881992925784217	0	0	2.6941496598639456	3.1067232619580896	GNB1
Nonhomologous End-Joining (NHEJ) Homo sapiens R-HSA-5693571	1/52	0.32072224741054634	0.42438109533052953	0	0	2.6411898092570363	3.00350770771899	UBE2V2
XBP1(S) activates chaperone genes Homo sapiens R-HSA-381038	1/53	0.3257619980038818	0.4286813105600532	0	0	2.5902668759811616	2.9052128451074024	GSK3A
Arachidonic acid metabolism Homo sapiens R-HSA-2142753	1/53	0.3257619980038818	0.4286813105600532	0	0	2.5902668759811616	2.9052128451074024	CBR1
Signaling by Interleukins Homo sapiens R-HSA-449147	4/392	0.330225435689551	0.433364338891219	0	0	1.3934707903780068	1.543937375177564	DLG4;PEA15;CAMK2A;IQGAP1
Phospholipid metabolism Homo sapiens R-HSA-1483257	2/161	0.3347869018480786	0.43581256719745787	0	0	1.696648574136297	1.8565764730347705	ARF1;ALDH7A1
ECM proteoglycans Homo sapiens R-HSA-3000178	1/55	0.33573034926067213	0.43581256719745787	0	0	2.494079113126732	2.72215509889959	TNR
GABA receptor activation Homo sapiens R-HSA-977443	1/55	0.33573034926067213	0.43581256719745787	0	0	2.494079113126732	2.72215509889959	GNB1
IRE1alpha activates chaperones Homo sapiens R-HSA-381070	1/55	0.33573034926067213	0.43581256719745787	0	0	2.494079113126732	2.72215509889959	GSK3A
Transport to the Golgi and subsequent modification Homo sapiens R-HSA-948021	2/162	0.3374856106719314	0.4369070473293382	0	0	1.685958904109589	1.8313431945091827	ARF1;TFG
rRNA modification in the nucleus Homo sapiens R-HSA-6790901	1/58	0.35040904965808095	0.4511987494253247	0	0	2.362453753431197	2.4773967994848816	RPS2
Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks Homo sapiens R-HSA-5693565	1/58	0.35040904965808095	0.4511987494253247	0	0	2.362453753431197	2.4773967994848816	UBE2V2
Telomere Maintenance Homo sapiens R-HSA-157579	1/59	0.3552299952825363	0.4537471139742264	0	0	2.3216045038705135	2.4028370397633143	PCNA
DNA Double Strand Break Response Homo sapiens R-HSA-5693606	1/59	0.3552299952825363	0.4537471139742264	0	0	2.3216045038705135	2.4028370397633143	UBE2V2
The role of GTSE1 in G2/M progression after G2 checkpoint Homo sapiens R-HSA-8852276	1/59	0.3552299952825363	0.4537471139742264	0	0	2.3216045038705135	2.4028370397633143	MAPRE1
PI Metabolism Homo sapiens R-HSA-1483255	1/60	0.36001540209611405	0.45742009974546055	0	0	2.2821399746339215	2.331453516051405	ARF1
RHO GTPases activate PKNs Homo sapiens R-HSA-5625740	1/60	0.36001540209611405	0.45742009974546055	0	0	2.2821399746339215	2.331453516051405	PPP1CB
Cell-cell junction organization Homo sapiens R-HSA-421270	1/61	0.3647655302897675	0.4622293360021128	0	0	2.2439909297052156	2.2630660073286846	CDH13
G2/M Transition Homo sapiens R-HSA-69275	2/173	0.36693756285138596	0.46375486175676484	0	0	1.576624208924137	1.580666001551143	PPP1CB;MAPRE1
Gap-filling DNA repair synthesis and ligation in TC-NER Homo sapiens R-HSA-6782210	1/62	0.36948063828291855	0.4655145729262033	0	0	2.2070926731348277	2.197507136661272	PCNA
Mitotic G2-G2/M phases Homo sapiens R-HSA-453274	2/175	0.3722408549315474	0.4655145729262033	0	0	1.5582389737904823	1.539873841511891	PPP1CB;MAPRE1
Signaling by Wnt Homo sapiens R-HSA-195721	3/295	0.3732536608912515	0.4655145729262033	0	0	1.3859234766178554	1.365823476199421	GNB1;CAMK2A;PFN1
Collagen biosynthesis and modifying enzymes Homo sapiens R-HSA-1650814	1/63	0.3741609824145893	0.4655145729262033	0	0	2.1713846829054204	2.13462127264681	P4HB
Circadian Clock Homo sapiens R-HSA-400253	1/63	0.3741609824145893	0.4655145729262033	0	0	2.1713846829054204	2.13462127264681	PPP1CB
Dual incision in TC-NER Homo sapiens R-HSA-6782135	1/63	0.3741609824145893	0.4655145729262033	0	0	2.1713846829054204	2.13462127264681	PCNA
Membrane Trafficking Homo sapiens R-HSA-199991	4/420	0.37726991179048264	0.467650684206486	0	0	1.297809829059829	1.265097755329536	ARF1;TFG;PLIN3;SH3GL2
HDR through Homologous Recombination (HRR) Homo sapiens R-HSA-5685942	1/64	0.3788068172695544	0.467650684206486	0	0	2.1368102796674227	2.0742635367710305	PCNA
Hedgehog ligand biogenesis Homo sapiens R-HSA-5358346	1/64	0.3788068172695544	0.467650684206486	0	0	2.1368102796674227	2.0742635367710305	P4HB
Intra-Golgi and retrograde Golgi-to-ER traffic Homo sapiens R-HSA-6811442	2/179	0.38279404338547257	0.4713582179476642	0	0	1.522714960142404	1.4621994965415686	ARF1;PLIN3
Macroautophagy Homo sapiens R-HSA-1632852	1/67	0.39253978454401983	0.4821193764015013	0	0	2.039373325087611	1.9070534507964187	MAP1LC3B
COPII (Coat Protein 2) Mediated Vesicle Transport Homo sapiens R-HSA-204005	1/68	0.3970500913955824	0.48641174879407667	0	0	2.0088333840999084	1.8555449964792914	TFG
Loss of Nlp from mitotic centrosomes Homo sapiens R-HSA-380259	1/69	0.40152713435223786	0.48939312304000493	0	0	1.9791916766706683	1.8059731485510602	MAPRE1
Loss of proteins required for interphase microtubule organization?from the centrosome Homo sapiens R-HSA-380284	1/69	0.40152713435223786	0.48939312304000493	0	0	1.9791916766706683	1.8059731485510602	MAPRE1
AURKA Activation by TPX2 Homo sapiens R-HSA-8854518	1/72	0.41476110791748677	0.5042400271382644	0	0	1.8952764204273258	1.6679428809998338	MAPRE1
Signaling by TGF-beta Receptor Complex Homo sapiens R-HSA-170834	1/73	0.41910751443185734	0.5082341757287586	0	0	1.8688586545729402	1.6252114296088644	PPP1CB
Sphingolipid metabolism Homo sapiens R-HSA-428157	1/74	0.4234218577598197	0.512169368350893	0	0	1.843164663125524	1.5839904550473802	VAPA
G alpha (12/13) signalling events Homo sapiens R-HSA-416482	1/75	0.42770437297687647	0.5160463341459038	0	0	1.8181651038793896	1.5442095121564292	GNB1
Transcription-Coupled Nucleotide Excision Repair (TC-NER) Homo sapiens R-HSA-6781827	1/76	0.4319552931506597	0.5198657925104674	0	0	1.7938321995464852	1.505802275132813	PCNA
COPI-mediated anterograde transport Homo sapiens R-HSA-6807878	1/78	0.44036327297635774	0.5273350193891884	0	0	1.7470624613481756	1.4328624887227117	ARF1
G2/M DNA damage checkpoint Homo sapiens R-HSA-69473	1/78	0.44036327297635774	0.5273350193891884	0	0	1.7470624613481756	1.4328624887227117	UBE2V2
Centrosome maturation Homo sapiens R-HSA-380287	1/79	0.4445207906399833	0.5296653201904279	0	0	1.724577010291296	1.3982153872680185	MAPRE1
Recruitment of mitotic centrosome proteins and complexes Homo sapiens R-HSA-380270	1/79	0.4445207906399833	0.5296653201904279	0	0	1.724577010291296	1.3982153872680185	MAPRE1
Transmembrane transport of small molecules Homo sapiens R-HSA-382551	5/594	0.4493744108462444	0.5341199573085634	0	0	1.1435169245016443	0.914697886082495	ATP6V1G2;GNB1;CAMK2A;ATP1A1;HK1
Opioid Signalling Homo sapiens R-HSA-111885	1/81	0.4527440139338242	0.5341487257987729	0	0	1.6812925170068027	1.3323039457017276	GNB1
COPI-dependent Golgi-to-ER retrograde traffic Homo sapiens R-HSA-6811434	1/81	0.4527440139338242	0.5341487257987729	0	0	1.6812925170068027	1.3323039457017276	ARF1
Processing of DNA double-strand break ends Homo sapiens R-HSA-5693607	1/81	0.4527440139338242	0.5341487257987729	0	0	1.6812925170068027	1.3323039457017276	UBE2V2
Class B/2 (Secretin family receptors) Homo sapiens R-HSA-373080	1/84	0.46485266716022583	0.5457461460042847	0	0	1.6202770264732398	1.2411885367464999	GNB1
Metabolism of polyamines Homo sapiens R-HSA-351202	1/84	0.46485266716022583	0.5457461460042847	0	0	1.6202770264732398	1.2411885367464999	MRI1
Collagen formation Homo sapiens R-HSA-1474290	1/85	0.4688294513505286	0.5490692107503746	0	0	1.600907029478458	1.2127130412952758	P4HB
Chromosome Maintenance Homo sapiens R-HSA-73886	1/86	0.4727768813863378	0.5509978739271431	0	0	1.5819927971188474	1.1851209714059467	PCNA
PI3K/AKT Signaling in Cancer Homo sapiens R-HSA-2219528	1/86	0.4727768813863378	0.5509978739271431	0	0	1.5819927971188474	1.1851209714059467	GSK3A
Platelet homeostasis Homo sapiens R-HSA-418346	1/87	0.4766951724935891	0.5533756380062718	0	0	1.5635184306280652	1.1583764762512365	GNB1
Transcriptional Regulation by TP53 Homo sapiens R-HSA-3700989	3/348	0.47712763777993794	0.5533756380062718	0	0	1.1698350824587707	0.8656443159118725	PRDX5;PCNA;COX5A
Oxidative Stress Induced Senescence Homo sapiens R-HSA-2559580	1/91	0.4920811973539075	0.5679684181506547	0	0	1.4937263794406652	1.0592186145102815	TNIK
PCP/CE pathway Homo sapiens R-HSA-4086400	1/91	0.4920811973539075	0.5679684181506547	0	0	1.4937263794406652	1.0592186145102815	PFN1
Vesicle-mediated transport Homo sapiens R-HSA-5653656	4/492	0.4955941879248367	0.5695815046941405	0	0	1.102231329690346	0.7737640309717198	ARF1;TFG;PLIN3;SH3GL2
MAPK6/MAPK4 signaling Homo sapiens R-HSA-5687128	1/92	0.4958569675521014	0.5695815046941405	0	0	1.4772370486656201	1.0362341719590942	HSPB1
Interferon gamma signaling Homo sapiens R-HSA-877300	1/93	0.4996048575258496	0.572513700370531	0	0	1.461106181603076	1.0139167770077513	CAMK2A
SUMO E3 ligases SUMOylate target proteins Homo sapiens R-HSA-3108232	1/96	0.5106832837539101	0.5838121549358544	0	0	1.414751163623344	0.9507208147578562	PCNA
Visual phototransduction Homo sapiens R-HSA-2187338	1/97	0.5143216830159568	0.5851783519350198	0	0	1.3999433106575965	0.9308312204729655	GNB1
Anchoring of the basal body to the plasma membrane Homo sapiens R-HSA-5620912	1/97	0.5143216830159568	0.5851783519350198	0	0	1.3999433106575965	0.9308312204729655	MAPRE1
Potassium Channels Homo sapiens R-HSA-1296071	1/99	0.5215180607863775	0.5905606409377655	0	0	1.371234207968902	0.8926890641061276	GNB1
Resolution of Sister Chromatid Cohesion Homo sapiens R-HSA-2500257	1/99	0.5215180607863775	0.5905606409377655	0	0	1.371234207968902	0.8926890641061276	MAPRE1
Cell surface interactions at the vascular wall Homo sapiens R-HSA-202733	1/101	0.5286085181091096	0.5943743666062523	0	0	1.343673469387755	0.8566014607573262	CXADR
SUMOylation Homo sapiens R-HSA-2990846	1/101	0.5286085181091096	0.5943743666062523	0	0	1.343673469387755	0.8566014607573262	PCNA
Gene Silencing by RNA Homo sapiens R-HSA-211000	1/101	0.5286085181091096	0.5943743666062523	0	0	1.343673469387755	0.8566014607573262	PRKRA
Glycerophospholipid biosynthesis Homo sapiens R-HSA-1483206	1/102	0.5321145113914838	0.5969153418185497	0	0	1.3303024179969016	0.839283227024703	ALDH7A1
Post-translational protein modification Homo sapiens R-HSA-597592	4/521	0.540696462572808	0.6051252466644277	0	0	1.0388459058671824	0.6387834646433658	ARF1;GANAB;PCNA;TFG
Mitotic Prophase Homo sapiens R-HSA-68875	1/107	0.5492597409189909	0.6104301993044006	0	0	1.2672314208702349	0.7593045799649141	RAB2A
HATs acetylate histones Homo sapiens R-HSA-3214847	1/107	0.5492597409189909	0.6104301993044006	0	0	1.2672314208702349	0.7593045799649141	DR1
Mitotic Prometaphase Homo sapiens R-HSA-68877	1/107	0.5492597409189909	0.6104301993044006	0	0	1.2672314208702349	0.7593045799649141	MAPRE1
Golgi-to-ER retrograde transport Homo sapiens R-HSA-8856688	1/110	0.5592458074084465	0.6200896799737173	0	0	1.2321662609998127	0.7160933534250228	ARF1
Signal Transduction Homo sapiens R-HSA-162582	18/2465	0.5617815118829859	0.6214626886650121	0	0	0.9848480085505014	0.5679049947715934	GSK3A;RBFOX2;ATP6V1G2;CAMK2A;HSPB1;IQGAP1;PPP1CB;PTBP1;FABP5;DLG4;GNB1;PEA15;FLNA;P4HB;PFN1;SRGAP2;MAPRE1;SH3GL2
M Phase Homo sapiens R-HSA-68886	2/268	0.5922266488894424	0.6484854265529787	0	0	1.0086517664023071	0.5283982295997129	RAB2A;MAPRE1
Rho GTPase cycle Homo sapiens R-HSA-194840	1/122	0.5970398186009679	0.6484854265529787	0	0	1.109293304098499	0.5721418381045799	SRGAP2
PI-3K cascade:FGFR1 Homo sapiens R-HSA-5654689	1/122	0.5970398186009679	0.6484854265529787	0	0	1.109293304098499	0.5721418381045799	GSK3A
PI-3K cascade:FGFR3 Homo sapiens R-HSA-5654710	1/122	0.5970398186009679	0.6484854265529787	0	0	1.109293304098499	0.5721418381045799	GSK3A
PI3K events in ERBB4 signaling Homo sapiens R-HSA-1250342	1/122	0.5970398186009679	0.6484854265529787	0	0	1.109293304098499	0.5721418381045799	GSK3A
PIP3 activates AKT signaling Homo sapiens R-HSA-1257604	1/122	0.5970398186009679	0.6484854265529787	0	0	1.109293304098499	0.5721418381045799	GSK3A
PI-3K cascade:FGFR4 Homo sapiens R-HSA-5654720	1/122	0.5970398186009679	0.6484854265529787	0	0	1.109293304098499	0.5721418381045799	GSK3A
PI-3K cascade:FGFR2 Homo sapiens R-HSA-5654695	1/122	0.5970398186009679	0.6484854265529787	0	0	1.109293304098499	0.5721418381045799	GSK3A
GAB1 signalosome Homo sapiens R-HSA-180292	1/125	0.6059740091994759	0.6552179467416454	0	0	1.0822909809084924	0.5421392315715893	GSK3A
PI3K/AKT activation Homo sapiens R-HSA-198203	1/125	0.6059740091994759	0.6552179467416454	0	0	1.0822909809084924	0.5421392315715893	GSK3A
Host Interactions of HIV factors Homo sapiens R-HSA-162909	1/129	0.6175809150723555	0.6662640953145457	0	0	1.0482568027210883	0.5052023161048923	ARF1
Extracellular matrix organization Homo sapiens R-HSA-1474244	2/283	0.6219425537855486	0.6694617601421974	0	0	0.954077901818359	0.45309879673039444	TNR;P4HB
DNA Repair Homo sapiens R-HSA-73894	2/285	0.6257770921829008	0.6707593815720351	0	0	0.9472384916985334	0.44402851382379127	PCNA;UBE2V2
Disease Homo sapiens R-HSA-1643685	5/725	0.6259487339513563	0.6707593815720351	0	0	0.929098679098679	0.4352704725201104	RPS4X;GSK3A;ARF1;RPS2;RPS23
Signaling by Hedgehog Homo sapiens R-HSA-5358351	1/136	0.637081629444704	0.6811654029107438	0	0	0.9935500125976316	0.44794945982704704	P4HB
Factors involved in megakaryocyte development and platelet production Homo sapiens R-HSA-983231	1/141	0.6504028480626616	0.6938596085122826	0	0	0.9578231292517007	0.41202039814947816	CAPZB
G alpha (s) signalling events Homo sapiens R-HSA-418555	1/142	0.653008225104806	0.695090977389338	0	0	0.950981811164182	0.40527569031543526	GNB1
Adaptive Immune System Homo sapiens R-HSA-1280218	5/762	0.6693757650206257	0.7109334621837687	0	0	0.8819779955843364	0.3540345181096901	GSK3A;ARF1;CXADR;UBE2V2;SH3GL2
Cytokine Signaling in Immune system Homo sapiens R-HSA-1280215	4/620	0.6773862606865045	0.7178495992673356	0	0	0.8674242424242424	0.33787355780708866	DLG4;PEA15;CAMK2A;IQGAP1
Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell Homo sapiens R-HSA-198933	1/157	0.6898520606134035	0.7294462186177049	0	0	0.8588871446014303	0.3188859951384957	CXADR
Role of LAT2/NTAL/LAB on calcium mobilization Homo sapiens R-HSA-2730905	1/162	0.7012481567363437	0.7382370704982607	0	0	0.8320023661638568	0.2952721907090203	GSK3A
Separation of Sister Chromatids Homo sapiens R-HSA-2467813	1/162	0.7012481567363437	0.7382370704982607	0	0	0.8320023661638568	0.2952721907090203	MAPRE1
Immune System Homo sapiens R-HSA-168256	10/1547	0.7167686149673654	0.7521649266682393	0	0	0.863483352663291	0.2875418588657854	GSK3A;ARF1;ATP6V1G2;CXADR;DLG4;PEA15;CAMK2A;UBE2V2;IQGAP1;SH3GL2
Innate Immune System Homo sapiens R-HSA-168249	5/807	0.7176187296187586	0.7521649266682393	0	0	0.8305285736707183	0.2755833902806233	GSK3A;DLG4;PEA15;CAMK2A;IQGAP1
Mitotic Anaphase Homo sapiens R-HSA-68882	1/173	0.7248763973040372	0.7581130880101176	0	0	0.7783578547698149	0.25043985060662693	MAPRE1
Mitotic Metaphase and Anaphase Homo sapiens R-HSA-2555396	1/174	0.7269300655414095	0.7586045782011658	0	0	0.7738193543313279	0.2467903391508095	MAPRE1
Assembly of the primary cilium Homo sapiens R-HSA-5617833	1/187	0.752282107786275	0.7833546296296212	0	0	0.7192597469095164	0.20473288656129565	MAPRE1
G alpha (q) signalling events Homo sapiens R-HSA-416476	1/191	0.7596017450410474	0.7892608153463377	0	0	0.7039742212674543	0.1935654577763968	GNB1
Downstream signaling events of B Cell Receptor (BCR) Homo sapiens R-HSA-1168372	1/192	0.7613978336066712	0.7894146370077826	0	0	0.7002528760195178	0.19088843004074843	GSK3A
Interferon Signaling Homo sapiens R-HSA-913531	1/196	0.7684498745217648	0.7950053777449791	0	0	0.6857491714634572	0.18061257784065085	CAMK2A
Fatty acid, triacylglycerol, and ketone body metabolism Homo sapiens R-HSA-535734	1/217	0.8022130822218654	0.828146694793693	0	0	0.6184177374653566	0.13628753043826497	PLIN3
HIV Infection Homo sapiens R-HSA-162906	1/222	0.8095022653973865	0.8338743766136518	0	0	0.6042724782220581	0.12770435161960605	ARF1
Chromatin organization Homo sapiens R-HSA-4839726	1/226	0.8151409815935717	0.8360867884011153	0	0	0.5934089191232048	0.12128933960631665	DR1
Chromatin modifying enzymes Homo sapiens R-HSA-3247509	1/226	0.8151409815935717	0.8360867884011153	0	0	0.5934089191232048	0.12128933960631665	DR1
Signaling by the B Cell Receptor (BCR) Homo sapiens R-HSA-983705	1/233	0.8246126669711746	0.8439945886307535	0	0	0.5752990851513019	0.11094153707653966	GSK3A
G alpha (i) signalling events Homo sapiens R-HSA-418594	1/240	0.8336021542190537	0.8513761873580528	0	0	0.5582500782739874	0.10160096925448625	GNB1
Antigen processing: Ubiquitination & Proteasome degradation Homo sapiens R-HSA-983168	1/260	0.8568419498411713	0.8732495616466407	0	0	0.5146166574738004	0.07950919988009265	UBE2V2
SLC-mediated transmembrane transport Homo sapiens R-HSA-425407	1/268	0.8652078998086923	0.879903575389307	0	0	0.49899360493260975	0.07224701579754834	HK1
Diseases of signal transduction Homo sapiens R-HSA-5663202	1/288	0.8840583086737327	0.8971693429125381	0	0	0.4637464741994359	0.057148525378476506	GSK3A
Class I MHC mediated antigen processing & presentation Homo sapiens R-HSA-983169	1/305	0.8980056102664009	0.9093968019399704	0	0	0.4374328678839957	0.04705857439076999	UBE2V2
Organelle biogenesis and maintenance Homo sapiens R-HSA-1852241	1/326	0.9129539074716504	0.9225842229513092	0	0	0.40872841444270014	0.037222849437350734	MAPRE1
Generic Transcription Pathway Homo sapiens R-HSA-212436	3/812	0.9426684176194278	0.9506066779783282	0	0	0.4870124888112186	0.02875355006106577	PRDX5;PCNA;COX5A
