logFC	AveExpr	t	P.Value	adj.P.Val	B
SART3	-1.54789176	-1.51126552857143	-1.63721772120155	0.141078858493824	0.532266878228947	-5.10380651825023
VCL	-0.67698728	0.263216202857143	-1.63687354412513	0.1411513834564	0.532266878228947	-5.10426136399996
PLRG1	-0.933773239999999	-2.27448811428571	-1.63671616667219	0.141184557457075	0.532266878228947	-5.1044693305345
EIF6	-1.6994517	-1.15088622857143	-1.63502850279778	0.141540756058874	0.532266878228947	-5.1066989039636
PEPD	-1.1614956	-2.41841428571429	-1.63380934988481	0.141798585158668	0.532266878228947	-5.10830885374068
CMAS	-0.75335424	-2.15857232857143	-1.63309483243103	0.141949893704223	0.532266878228947	-5.10925214517922
NEFL	0.99314215	-0.4705591	1.63252870313788	0.142069884576718	0.532266878228947	-5.10999939938388
MCM5	-1.36451712	-1.68782291428571	-1.63062008696077	0.142475103015491	0.532266878228947	-5.11251774818168
DACH1	-0.6861707	-2.82544457142857	-1.62965718879034	0.142679939247303	0.532266878228947	-5.11378772825505
ARL1	1.1208693	-3.43834142857143	1.62884305973021	0.142853339268115	0.532266878228947	-5.11486121758153
SNRPD1	-1.314355755	-0.0902122557142857	-1.6287431254589	0.142874637454221	0.532266878228947	-5.11499297079497
C12orf10	-1.276060263	-0.912747533571429	-1.62844138297106	0.142938963118954	0.532266878228947	-5.11539076445561
CWC27	-0.9453969	-2.052727	-1.62433630976689	0.143816734331057	0.533697808229028	-5.12079909515711
ISOC1	1.2373154	-2.68536871428571	1.62153846440684	0.144417821601721	0.533697808229028	-5.12448146271678
ISOC2	-1.4531945	-1.95558792857143	-1.62086548533569	0.144562747816615	0.533697808229028	-5.12536674828259
BAT3	-1.4842008	-2.32126157142857	-1.62053591375151	0.144633769843917	0.533697808229028	-5.12580022666458
PTK2	1.2559994	-3.03159362857143	1.61972685322883	0.144808256667504	0.533697808229028	-5.12686418783151
APEH	0.72846835	-1.54857858571429	1.61863698481011	0.145043609689654	0.533697808229028	-5.12829702579239
SNX6	1.74124236	-1.08384714285714	1.61716163830246	0.145362764576191	0.533697808229028	-5.13023591174597
POLR2G	-0.638451299999999	-2.70961785714286	-1.61567856588959	0.145684240117783	0.533697808229028	-5.13218409644672
UBE2M	-1.1423089	-2.06784557142857	-1.61499428563004	0.145832786679092	0.533697808229028	-5.13308268725439
RAB6A	0.57391796	1.4719966	1.6131694415664	0.146229611305931	0.534128771067848	-5.1354781615523
EIF4H	-0.71346007	0.520139485714286	-1.60451259161611	0.148125619796264	0.540023688171524	-5.14682419378161
DCLK2	1.1037583	-2.58467528571429	1.60082593268447	0.148939878778353	0.541407639031476	-5.15164709012972
EIF3F	-0.711215822	-0.432900648571429	-1.600234150515	0.149070964351927	0.541407639031476	-5.15242075774183
DNAJB1	-1.45296454	-1.82797168571429	-1.598648806375	0.149422653835518	0.541657120153753	-5.15449267274196
POLD1	1.2799773	-3.570093	1.59568224968863	0.150082787347796	0.541965400684695	-5.15836702222586
CALR	-0.575570200000001	3.62203957142857	-1.59483944717346	0.150270817731897	0.541965400684695	-5.15946708701949
CDC5L	-0.95545248	-1.02656244285714	-1.59445270578289	0.150357172290268	0.541965400684695	-5.15997178437414
MAGOHB	-0.56426645	1.44648681428571	-1.59264937958152	0.150760431548662	0.542097960190756	-5.16232433107065
DCTN2	0.4860581	1.88515614285714	1.59099982748843	0.151130168707748	0.542097960190756	-5.16447512433901
DUT	-1.49016635	-0.547775514285714	-1.59049436130648	0.151243631526575	0.542097960190756	-5.16513396447667
SLC25A1	0.693321550000001	-1.46073672857143	1.589134002171	0.15154937994916	0.542134776075241	-5.16690658600119
COPA	-0.693493482	0.763056137142857	-1.58793026494889	0.151820397061823	0.542134776075241	-5.16847449686132
NAE1	-1.11871366	-1.23707181428571	-1.58394013890479	0.15272192490107	0.543762615493055	-5.17366757826183
LTA4H	-1.23875268	-1.32369365714286	-1.58339948416353	0.152844455138591	0.543762615493055	-5.17437073347704
SH3GLB1	0.80976398	-0.909488342857143	1.5804956265747	0.153504099883954	0.544195743136424	-5.17814534231827
RPL30	-0.61957775	1.32129018571429	-1.58011046700171	0.15359178793712	0.544195743136424	-5.1786457372309
BASP1	1.02565738	1.05437408571429	1.57717545537549	0.154261492921968	0.544195743136424	-5.18245687554037
PAFAH1B1	0.5326772	1.55716628571429	1.5768343347041	0.154339501409737	0.544195743136424	-5.18289959453917
NUP50	-1.4947361	-3.38886285714286	-1.57590586417917	0.154552008769603	0.544195743136424	-5.18410435568266
COTL1	0.6173284	2.26776714285714	1.57538149137708	0.154672144339715	0.544195743136424	-5.18478461265074
HSP90AB2P	-1.425880504	-0.309596825714286	-1.57148559393173	0.155567372328012	0.544715525672296	-5.18983512335029
CCAR2	-0.89285421	1.49893815714286	-1.56862188056496	0.156228420303372	0.544715525672296	-5.19354354352957
PSMB4	-0.823909625	-0.14105833	-1.56799452500518	0.156373577111176	0.544715525672296	-5.19435549536594
PFAS	-0.77777844	-0.505797471428571	-1.56551484713136	0.156948522685133	0.544715525672296	-5.19756320435511
ANKFY1	-0.4936243	-1.95396971428571	-1.56500425693938	0.157067147870826	0.544715525672296	-5.19822338541771
UBQLN2	0.606253710000001	-0.834187914285714	1.56407651713887	0.157282897697806	0.544715525672296	-5.19942265274045
ATP6V1G1	1.67702261	-1.72119804285714	1.56013569073188	0.158202356352325	0.544715525672296	-5.20451285480076
GNPDA1	1.06326305	-1.31833805714286	1.55862835974641	0.158555329104011	0.544715525672296	-5.2064580901927
PSMB7	-0.67296838	-1.0417393	-1.55679113945345	0.158986518360183	0.544715525672296	-5.20882776103356
AARS	0.693156498	0.0244368157142857	1.55638737940806	0.159081421886174	0.544715525672296	-5.20934834546726
MACROD1	1.2586273	-2.274543	1.55511917327545	0.159379847069388	0.544715525672296	-5.21098304853861
EPB41L3	1.0666652	-2.46440171428571	1.55335394912751	0.1597960718726	0.544715525672296	-5.21325727097981
SF1	-0.670185255	0.678465438571429	-1.55312243473087	0.15985073401364	0.544715525672296	-5.21355544423116
CLINT1	-0.769265599999998	-3.72043557142857	-1.55279869719691	0.15992719908757	0.544715525672296	-5.21397235593412
TRAP1	-0.67022881855	0.398017811842857	-1.55102504960089	0.160346713683749	0.544715525672296	-5.21625568459386
EEF1E1	-0.64609486	-1.22800667142857	-1.55083272444725	0.160392263535759	0.544715525672296	-5.2165031967047
CALD1	-1.66826356	-1.88798167142857	-1.55070481998696	0.160422562626533	0.544715525672296	-5.21666779415681
SRC	0.959093400000001	-2.88635671428571	1.54961432468114	0.160681098985121	0.544715525672296	-5.21807084641677
CTBP1	-0.72366696	0.852340651428571	-1.54936504979288	0.160740250434449	0.544715525672296	-5.21839149728678
IVD	0.667405600000001	-3.10123628571429	1.54848838905584	0.160948433465815	0.544715525672296	-5.2195189661281
MSI1	-0.87328573	0.837491591428571	-1.54789121979041	0.161090384648092	0.544715525672296	-5.2202867950092
LAMTOR1	-1.7118405	-2.75316428571429	-1.54715454448991	0.1612656535064	0.544715525672296	-5.22123378865365
CYB5R3	0.66095068	0.918996871428571	1.54673490362679	0.16136557108474	0.544715525672296	-5.22177313208075
SF3B2	-0.5583942	1.723139	-1.5435327155615	0.162129867095327	0.546331981726154	-5.22588626593139
HN1	0.484712399999999	2.38260485714286	1.54077393693371	0.162790954520855	0.547180407039708	-5.2294263272988
C11orf98	-0.538497399999999	-2.371695	-1.54009753439752	0.162953412754772	0.547180407039708	-5.23029378694836
SRP14	-0.4636526	3.13792242857143	-1.53476478120858	0.164239371750958	0.550391169595881	-5.23712592237442
MRPL50	1.4229847	-3.22222914285714	1.53143426574605	0.165047145609025	0.550391169595881	-5.2413866147301
SNX12	-0.5034084	-0.848225571428571	-1.53077922199148	0.165206439341323	0.550391169595881	-5.24222403769913
SNRPF	-0.75655838	-1.70068115714286	-1.53051365945826	0.165271058419397	0.550391169595881	-5.24256348570761
ATP1A1	1.7096152	-2.75355471428571	1.53011188748684	0.165368864551702	0.550391169595881	-5.2430769812793
SELENBP1	-1.996509348	-3.12163639428571	-1.52764170506791	0.165971346126842	0.550391169595881	-5.24623251751649
TLN2	1.6456638	-2.53806214285714	1.52570250783372	0.166445705340894	0.550391169595881	-5.24870787752184
HNRNPDL	-0.600411100000002	2.51213157142857	-1.5251513938226	0.166580739590226	0.550391169595881	-5.24941106679799
HSDL2	-1.28989356	-1.11260095714286	-1.52415524761376	0.166825066348676	0.550391169595881	-5.25068175310913
SARNP	-0.573920700000001	1.68337885714286	-1.52322649182613	0.167053154894057	0.550391169595881	-5.25186608354672
NA..2	-0.679001464	-0.373378654285714	-1.52314670028075	0.167072763602511	0.550391169595881	-5.25196781441542
UBE2V2	-0.609875374	0.0834678871428571	-1.52083612286568	0.167641486005191	0.551315814800576	-5.2549124882973
HNRNPF	-0.473803	2.10527971428571	-1.51813183602655	0.168309328661075	0.551945934007117	-5.25835592782473
CPNE1	0.54974992	1.14375648571429	1.51590983088303	0.168859858961461	0.551945934007117	-5.26118284462115
PCBP2	-1.114152	-3.32720814285714	-1.51541059794897	0.168983772935333	0.551945934007117	-5.26181768604089
HMGB2	-0.4977172	3.72309528571429	-1.51539928572145	0.16898658167616	0.551945934007117	-5.26183206976903
RPS20	-0.719191550000001	1.7145701	-1.51218354341913	0.169786730181188	0.553417939452398	-5.26591864556533
RDX	0.62074408	1.31826287142857	1.50770070663857	0.170907840733621	0.553417939452398	-5.27160775545341
EEF1D	-0.4889421	1.65659585714286	-1.50758116060929	0.170937828733219	0.553417939452398	-5.2717593467174
NEDD8	0.754439299999999	2.60590128571429	1.50730400244692	0.171007371746964	0.553417939452398	-5.27211077462329
DTD1	0.849784285	-0.69252811	1.50665096790473	0.171171328036241	0.553417939452398	-5.27293866587609
TMED7	-0.626625746	-0.350498581428571	-1.50664785134356	0.171172110844211	0.553417939452398	-5.27294261646992
GSTM1	-0.50526458	0.448197771428571	-1.50547604342831	0.171466669662133	0.553435422821792	-5.27442770656229
PON2	-2.24113997874	-2.12932272947143	-1.5035916426368	0.171941307717116	0.554033102644042	-5.27681460667092
ARHGAP17	-1.63595414	-3.67788632857143	-1.50140829846349	0.172492716305562	0.554875729426632	-5.27957816719559
AIP	-1.2922045	-3.23106928571429	-1.49997979264417	0.172854346208842	0.555106071549872	-5.28138512913652
PRPF31	-1.54533916	-1.96310381428571	-1.49819673555718	0.173306684974758	0.555488087362722	-5.28363927888639
RPL3	-0.57641341	1.36589781428571	-1.49722460180792	0.173553749343212	0.555488087362722	-5.28486764841961
NUP43	1.0476905	-2.36267685714286	1.49602838946367	0.173858195406577	0.555533532567929	-5.28637857074548
PDIA4	-0.574060400000001	2.98432614285714	-1.49459328042681	0.174224073651312	0.555774794947686	-5.28819038259805
HDLBP	-1.00208964	-0.922256785714286	-1.49226636888063	0.17481878016653	0.556712455732692	-5.29112609345296
C17orf49	-0.79155332	-0.494850271428571	-1.49100031104057	0.175143118673807	0.556712455732692	-5.29272235718975
RPA1	-0.6425051005	0.282297754142857	-1.48933751611709	0.175569910858462	0.556712455732692	-5.29481771910182
PSMB1	-0.65226878	1.32210537142857	-1.48676612997694	0.176231743634931	0.556712455732692	-5.29805554219813
CYFIP2	0.873429540000001	-1.16340594285714	1.48574091790516	0.176496237598133	0.556712455732692	-5.2993456160258
HEBP2	1.1939878	-2.33271342857143	1.48508608835435	0.17666536232031	0.556712455732692	-5.30016936658014
RPS15	1.15928528	-0.858528434285714	1.48421846081718	0.176889669975814	0.556712455732692	-5.30126050470059
TCEB2	-1.07008248	-0.582849231428571	-1.48395673969806	0.17695738263177	0.556712455732692	-5.30158958000452
DCTN1	0.85061642	0.145014842857143	1.48326762573822	0.177135781369493	0.556712455732692	-5.30245588701497
VARS	1.2325871	-1.77936225714286	1.48016652446408	0.17794058742586	0.5574163216405	-5.30635166492832
DNAJC10	-0.6788037	-4.00637971428571	-1.48016031996549	0.177942200899867	0.5574163216405	-5.30635945490881
ARL8A	0.970569065	-0.819818012857143	1.47854665944996	0.178362275252209	0.557647371964144	-5.30838486036349
RAD21	-1.30925806	-1.46618467142857	-1.47764010098628	0.178598661971797	0.557647371964144	-5.30952220811592
USP47	-1.38435932	-2.76432441428571	-1.47159523640781	0.180182024276578	0.561662353602719	-5.3170961770324
ANP32A	-0.527693400000001	3.34253985714286	-1.47049541946701	0.18047144590683	0.561662353602719	-5.31847236784299
MAGED2	-1.1008416	-4.00152957142857	-1.46853198592402	0.180989161254135	0.562043543970131	-5.3209277845772
HIST1H2AC	1.3464205	4.69545257142857	1.46780485211699	0.181181226034259	0.562043543970131	-5.32183665919894
CDK2	-1.5575483	-3.476996	-1.46458823974536	0.18203303773651	0.563772223669386	-5.32585425165662
TARDBP	-0.61654818	1.51861875714286	-1.46140697641812	0.182878989249341	0.565477197775831	-5.32982289093186
XPO5	-1.24241596	-1.89724602857143	-1.45698003446351	0.184061999873672	0.565815916467535	-5.33533753969902
PABPC1	-0.493652200000001	3.00713171428571	-1.45664369991129	0.184152155594369	0.565815916467535	-5.3357561314537
SNX3	-1.039519	-3.40568042857143	-1.45599825730799	0.184325278662112	0.565815916467535	-5.33655927877004
PDHB	-1.55817323	-1.25912287142857	-1.45551711838237	0.184454425527735	0.565815916467535	-5.33715784797711
ALDOA	0.456031099999999	4.740678	1.45547166186741	0.184466631074055	0.565815916467535	-5.33721439323447
SNRPD3	-0.478071500000001	2.59859014285714	-1.45345899260101	0.18500777247919	0.566567802440272	-5.33971704806207
MAPRE2	0.99840722	-0.759424414285714	1.45112937889303	0.185635887626621	0.567583209133152	-5.34261138947295
CORO1C	0.460681099999999	2.40915757142857	1.44820232151455	0.186427766027699	0.568573553031286	-5.346244313891
SYNCRIP	-0.5712389	3.15775228571429	-1.4477370526396	0.186553913951749	0.568573553031286	-5.34682140428508
DDAH1	1.36957112	-1.17295434571429	1.44427647976222	0.187494550441023	0.569735248571645	-5.35111040959946
ACTB	0.4447472	2.62530842857143	1.44414485436606	0.187530410971858	0.569735248571645	-5.35127343094414
ALDH4A1	1.055339	-3.54013457142857	1.44258344924287	0.187956269505777	0.570017967232111	-5.35320663116163
YWHAZ	0.584884699999998	5.06265871428571	1.44128245461191	0.188311756764821	0.570017967232111	-5.35481651174046
PDCD6	-0.68040888	-0.519569157142857	-1.4400223428327	0.188656639878533	0.570017967232111	-5.35637502059797
RAB7A	0.5838768	1.96354514285714	1.43746256783936	0.189358950900858	0.570017967232111	-5.35953858058492
NUMA1	-0.509813200000001	3.05196228571429	-1.43645981882771	0.189634698714188	0.570017967232111	-5.36077698296178
ERP44	-0.473808487	-0.435385466428571	-1.43644646516341	0.189638373255618	0.570017967232111	-5.36079347152866
COL1A1	1.00585158	-1.63631741428571	1.43619284525623	0.189708174047469	0.570017967232111	-5.36110661466833
NDUFS6	1.0638139	-2.81175357142857	1.43042577330307	0.191301512017324	0.573439136183996	-5.36821870287693
RPA3	-0.507037318	0.513462822857143	-1.42990496683951	0.191445981202494	0.573439136183996	-5.36886017138043
EIF5B	-0.9958045	-2.69333857142857	-1.42768261267731	0.192063533388442	0.574321209660148	-5.37159590910625
PSMB6	-0.526257306	0.246816235714286	-1.42668761811375	0.192340593203843	0.574321209660148	-5.37281996837322
RPS7	-0.436161100000001	3.52381014285714	-1.42383675952293	0.193136376370544	0.5751144531841	-5.37632443852301
SLC25A3	0.65775059	0.9878935	1.42358351517457	0.193207206581701	0.5751144531841	-5.37663554955611
NUP98	-0.9825212	-4.19415314285714	-1.42197383590024	0.193657954736908	0.575561064233605	-5.37861230055749
HMGB3	-0.5981511	2.42628528571429	-1.41866736676442	0.194586748744992	0.577238273423783	-5.38266874664304
SLC9A3R1	-1.184642	-3.86718514285714	-1.41433381672378	0.195809983818534	0.577238273423783	-5.3879769976824
PPP1R14B	-0.62835144	-0.695747542857143	-1.41416843139878	0.195856800890159	0.577238273423783	-5.38817939571701
TMEM33	0.7854526	-3.28953557142857	1.41392217951118	0.195926527793955	0.577238273423783	-5.38848073264743
HIST1H1C	-1.22970982	-0.871373542857143	-1.41368360073243	0.195994102837954	0.577238273423783	-5.38877265111149
IDH1	0.6261245	3.34106471428571	1.41128951958968	0.196673336712318	0.577238273423783	-5.39170040519334
PBRM1	1.0844906	-3.09584414285714	1.41101959517308	0.196750047527776	0.577238273423783	-5.3920303191607
AAAS	1.0002522	-4.31828285714286	1.410736702417	0.196830472057931	0.577238273423783	-5.39237604438355
TIA1	-1.0676761	-1.97635821428571	-1.40990415188993	0.19706732812868	0.577238273423783	-5.39339327707764
TALDO1	-0.5297585	1.90320942857143	-1.40930423551023	0.19723815612286	0.577238273423783	-5.394126055206
DDX39B	-0.507305700000001	4.59551971428571	-1.4061437135487	0.198140271596941	0.578993098987092	-5.39798353796324
WDR77	-1.47064502	-2.51365327142857	-1.40476856753871	0.198533911416174	0.579259003735606	-5.39966035962849
KDM3B	1.3550558	-3.155228	1.40334432018694	0.198942329258789	0.579567150991359	-5.40139604683389
KPNA6	-0.422179879999999	-1.24332944285714	-1.40109088838515	0.199590028563487	0.580570387037255	-5.40414013790797
EEF1A2	0.57512255	0.636283728571429	1.39793808127894	0.200499332961033	0.58146996534989	-5.4079751067698
PYGB	0.49859758	1.35174837142857	1.3979119501233	0.20050688460341	0.58146996534989	-5.40800687070422
SLC25A6	0.484468199999999	2.56176428571429	1.39685014913795	0.200813945082948	0.581479411329444	-5.40929725709136
APEX1	-0.498710600000001	3.41105285714286	-1.39423401228983	0.20157225759515	0.582601690857457	-5.41247414365551
PGRMC1	0.4736506	2.95366414285714	1.39285886925714	0.201971859248154	0.582601690857457	-5.41414263582967
SNRPA1	-0.59009636	1.3121419	-1.39229824695872	0.202134968611065	0.582601690857457	-5.41482257374629
CPSF7	-0.58958839	-0.0179710857142857	-1.39132266318306	0.202419082769179	0.582601690857457	-5.41600540412176
TUBB8	0.591663299999999	2.61269285714286	1.38822229288927	0.203324304812332	0.584328407523729	-5.41976115270607
HLA.C	3.9855891	2.91111314285714	1.38176445338048	0.205221166817074	0.588780871993304	-5.42756818935481
SSR3	1.68076479	-2.65299152857143	1.38085738936834	0.205488830977809	0.588780871993304	-5.42866303253712
GALK1	-0.8647661	-4.20660142857143	-1.37734295404279	0.206528774912745	0.590765739883224	-5.43290098560603
GARS	-0.63545874	-0.1226129	-1.37567620291076	0.207023577355195	0.590765739883224	-5.43490862330733
DDOST	-0.4831001	1.387294	-1.37498042238997	0.207230436287114	0.590765739883224	-5.43574627714828
ATP5A1	0.435067599999999	5.65570942857143	1.3716061334473	0.208236181419794	0.590765739883224	-5.43980501132841
KIF5C	0.840181422	0.653024662857143	1.3681133411507	0.209281714922365	0.590765739883224	-5.44399999901534
NUPL1	-0.893177	-2.53848942857143	-1.36511827423664	0.210181887672746	0.590765739883224	-5.44759208617462
GSR	0.58097756	-0.544854571428571	1.36356047243896	0.210651415030302	0.590765739883224	-5.44945854042857
CAND1	0.501661799999999	2.99549514285714	1.36230262177172	0.211031199757867	0.590765739883224	-5.4509646768653
RPL24	-0.82806265	0.319354071428571	-1.36161709685007	0.211238431235574	0.590765739883224	-5.45178516413332
MFAP1	-1.3958621	-3.05586614285714	-1.36120498614404	0.21136309558447	0.590765739883224	-5.45227828906342
VPS26A	0.58277153	-1.11546772857143	1.36112928089237	0.211386003515383	0.590765739883224	-5.45236886694067
HSPB11	1.53706059	-1.89949317142857	1.36101569315293	0.211420378485647	0.590765739883224	-5.45250476378466
HINT1	0.4642784	3.11304757142857	1.35847125781193	0.212191670001645	0.590765739883224	-5.45554714203545
RBM10	-0.874478199999999	-2.29413771428571	-1.35814915933475	0.212289480964727	0.590765739883224	-5.45593202950896
FKBP4	-0.56437595	1.55945592857143	-1.35715797716606	0.212590716224147	0.590765739883224	-5.45711608373104
PRPF19	-0.446561200000001	2.48505728571429	-1.35624304000734	0.21286910799637	0.590765739883224	-5.45820859226965
GALNT2	0.5839427	-3.43098042857143	1.35415770895235	0.213504800250991	0.590765739883224	-5.46069697710322
ACTR1A	0.8788365	3.13882514285714	1.35247234643764	0.214019765947049	0.590765739883224	-5.46270639006867
CCDC6	0.906389000000001	-2.82475071428571	1.34940182975859	0.214960730095018	0.590765739883224	-5.46636337600457
SNW1	-0.97198522	-2.46908384285714	-1.34859134995615	0.215209698553019	0.590765739883224	-5.4673278138138
SUN2	-1.02491474	-0.304068142857143	-1.34803962279288	0.215379324209378	0.590765739883224	-5.46798414463797
ZNF789	-1.79769732	-1.84978648571429	-1.34658403715614	0.215827390924878	0.590765739883224	-5.46971491344561
NCBP2	-1.84505718	-3.55302551428571	-1.34474017877298	0.216396133596949	0.590765739883224	-5.47190572077586
RPS14	-0.50542769	1.09672092857143	-1.34465170890939	0.21642345484595	0.590765739883224	-5.47201079144358
DNAJC11	1.1028953	-2.44778585714286	1.34433751211318	0.216520509116686	0.590765739883224	-5.47238391111808
RPL17	-0.4473073	1.44051271428571	-1.34417532288407	0.216570623491531	0.590765739883224	-5.47257649564055
PRKAR2A	0.56410142	-0.933077385714286	1.34403770412267	0.216613153760493	0.590765739883224	-5.47273989389466
SRSF7	-0.428869100000001	3.30401057142857	-1.34396602012542	0.216635310133541	0.590765739883224	-5.47282500207598
LAMTOR5	-1.139461	-3.16216328571429	-1.34231981530693	0.217144664050588	0.590765739883224	-5.47477872580446
SLC25A5	1.3364716014	-0.100418772428571	1.3417733749764	0.217313966962513	0.590765739883224	-5.47542691981649
GOT1	0.623522136	0.117077195714286	1.34177050649479	0.217314856000858	0.590765739883224	-5.47543032201707
FASN	0.611168399999998	4.38406014285714	1.34161157058852	0.217364120454124	0.590765739883224	-5.47561882309098
SMARCB1	-0.95490002	-1.54753205714286	-1.33848364681184	0.218335626738187	0.590765739883224	-5.47932581540495
BPNT1	-0.7525924	-3.209556	-1.33834629698497	0.218378372062363	0.590765739883224	-5.47948847094714
SGTA	0.828125539999999	1.61391625714286	1.33802740010649	0.218477645359678	0.590765739883224	-5.47986608275041
RNH1	-0.66507307	0.782892592857143	-1.33769607681694	0.218580828212576	0.590765739883224	-5.48025835035965
MTA1	-0.86570514	-1.67034318571429	-1.33740829674939	0.218670484622036	0.590765739883224	-5.48059901688227
GAA	-0.6378247	-2.89312542857143	-1.33730290638585	0.218703326376392	0.590765739883224	-5.48072376397369
EDF1	-0.4263623	1.3057384	-1.33651593934434	0.218948695469143	0.590765739883224	-5.48165507983912
PRDX2	0.578506099999999	5.04110085714286	1.33510860435822	0.219388080741999	0.590765739883224	-5.4833197134774
GORASP2	-0.610894899999999	-3.645976	-1.33438529811806	0.219614200037932	0.590765739883224	-5.48417483956467
RPL21	-0.45552003	0.8834997	-1.33418197454606	0.219677798970036	0.590765739883224	-5.48441516670947
NSF	0.66550646	0.982232742857143	1.3331994937526	0.219985339093392	0.590765739883224	-5.48557613468329
FDFT1	1.3064033	0.601626785714286	1.33294259869294	0.220065814508125	0.590765739883224	-5.48587961290229
AP3B1	0.996512000000001	-3.79061528571429	1.33292591728306	0.220071041032779	0.590765739883224	-5.48589931793009
PDXK	1.19448939	-1.32187075714286	1.32771639407916	0.22170849124491	0.593529702631305	-5.49204565043207
ACOT7	0.601957739999999	1.91258168571429	1.32767715031769	0.221720865925488	0.593529702631305	-5.49209189477198
MPI	1.2448335	-2.69556828571429	1.32186846353673	0.223559065324361	0.596467888841619	-5.49892742533134
GMPS	-0.46756225	1.31489478571429	-1.32100713065073	0.223832750478926	0.596467888841619	-5.49993943711847
PRDX5	0.592195	2.46753957142857	1.31904175217452	0.224458317814125	0.596467888841619	-5.50224709531705
LSM6	-0.9385481	-3.404955	-1.31777142502394	0.22486345169396	0.596467888841619	-5.5037375166326
SUMO2	-0.63719459	1.14546794285714	-1.31756714683245	0.224928658729678	0.596467888841619	-5.50397710404355
CTPS2	-1.0728603	-3.23832071428571	-1.31748265761375	0.224955633018581	0.596467888841619	-5.50407619034035
BCAT1	-1.159302064	-1.90864409714286	-1.31697370461945	0.225118181564044	0.596467888841619	-5.50467299052039
NUP88	-0.848153999999999	-3.42152471428571	-1.31592289882556	0.225454104483107	0.596467888841619	-5.50590471390474
QARS	-0.79388251	-0.386341414285714	-1.31539454273498	0.225623172163706	0.596467888841619	-5.50652380524163
PPP5C	-0.449260242	-0.396317077142857	-1.31342588500339	0.226254075383362	0.597310759012076	-5.50882917445319
CKB	0.524713799999999	6.53393842857143	1.31084985846096	0.227081904218325	0.597646443759152	-5.51184252942859
FDPS	0.63443334	1.68815182857143	1.31041449477906	0.22722206779227	0.597646443759152	-5.51235143792855
PGLS	0.43245694	1.07301668571429	1.30936600334514	0.227559928998472	0.597646443759152	-5.5135766129518
RRBP1	-1.6186504	-2.19694814285714	-1.30855509126459	0.227821528124349	0.597646443759152	-5.51452375144419
RPS3A	-0.4564285	3.00206285714286	-1.30818043485814	0.227942478549729	0.597646443759152	-5.51496122251885
RPS8	-0.3984411	3.15817928571429	-1.30506219953744	0.228951269435449	0.5994702184671	-5.51859920297021
RPL26	-0.61690777	1.02123675714286	-1.30250333289676	0.229781942324695	0.600088953169204	-5.52158049467023
CNPY3	-0.67987614	-1.91964968571429	-1.30084608001044	0.230321299475413	0.600088953169204	-5.52350936191535
ACAA2	-0.66093554	0.324946314285714	-1.30070010693947	0.230368858479988	0.600088953169204	-5.52367918483142
ACTA2	1.0082227	-2.84256357142857	1.29998552934301	0.230601793497594	0.600088953169204	-5.52451034009983
CTSD	-0.4476601	1.85255171428571	-1.29951523158233	0.230755208742181	0.600088953169204	-5.52505720568221
CDC42	0.5892010368	0.974340616571429	1.29600027845573	0.231904574042844	0.602259640051565	-5.52914045182658
DAZAP1	-0.55114691	0.0459758142857143	-1.29285450330331	0.232937351312783	0.604122073729899	-5.53278888445766
YBX1	-0.59200445	0.742299871428571	-1.28802937618844	0.234529072480672	0.607299975494497	-5.5383740501988
SEC13	-0.801014839999999	-1.98561204285714	-1.28658136229681	0.235008545228263	0.607299975494497	-5.54004755397695
ACOT13	-1.15868526	-2.02398917142857	-1.28626151302823	0.235114567315268	0.607299975494497	-5.54041704931372
TUBG2	0.617789000000001	-3.27178085714286	1.28426812176035	0.235776242663981	0.607575448634516	-5.54271852616701
TRA2A	-0.5145105	0.6472555	-1.28263380995564	0.236319905520841	0.607575448634516	-5.54460372355638
LANCL1	0.59164426	-1.30174764285714	1.28222504626307	0.236456049163232	0.607575448634516	-5.54507499694414
KPNA3	-0.608875379999999	-1.24922401428571	-1.28164599215911	0.236649023927158	0.607575448634516	-5.54574243752658
YWHAG	0.602520299999999	3.71469985714286	1.2811680474808	0.236808403699764	0.607575448634516	-5.54629318989035
HCFC1	-1.1224703158	-2.05398598871429	-1.27513338168372	0.238828616676261	0.608948022776939	-5.55323579924341
TIAL1	-0.75878909	-0.445908642857143	-1.27464763899861	0.238991860479183	0.608948022776939	-5.55379370758788
EEF1A1	0.433025399999998	6.78883514285714	1.27448311998698	0.239047171874086	0.608948022776939	-5.5539826377768
RCOR2	-1.32187536	-1.72231871428571	-1.27361829598946	0.239338104403193	0.608948022776939	-5.55497552522283
THY1	1.098455292	-1.82497507285714	1.27331874256663	0.239438945987541	0.608948022776939	-5.55531933536249
SCAF8	-1.1580721	-3.09327414285714	-1.27309282141032	0.239515023798839	0.608948022776939	-5.55557860015234
CLNS1A	-1.35390945	-1.75442337142857	-1.27292823483608	0.239570460371492	0.608948022776939	-5.55576745933561
HIST1H4A	0.507219599999999	9.17958328571429	1.27092873532774	0.24024480526905	0.608964851598155	-5.55806057939476
PSMB5	-0.52767831	1.18112782857143	-1.27065102005447	0.240338593448165	0.608964851598155	-5.55837889230173
HDHD2	1.1174561	-2.62408642857143	1.27007988269181	0.240531571477641	0.608964851598155	-5.55903337981336
FADS2	-0.901966442	-1.47991825571429	-1.26844121850817	0.241085976378743	0.60956216484665	-5.56091013036206
