Ganglioside GM2 activator;Ganglioside GM2 activator isoform short,GM2A,21.13483,20.06618,21.77161,19.89598,18.12058,19.14931,20.41535,18.24758,20.48837
Galectin-3;Galectin,LGALS3,16.85757,18.74419,18.89522,18.90707,18.61515,17.61353,19.00154,18.28988,22.03996
T-complex protein 1 subunit alpha,TCP1,27.58814,27.59904,27.72104,27.34545,27.33125,27.69637,27.62708,27.60229,27.50226
Insulin-like growth factor-binding protein 2,IGFBP2,18.1909,21.45413,21.872,22.1295,23.03597,21.50746,21.19701,21.47492,21.90216
60S ribosomal protein L35a,RPL35A,25.68766,25.72804,24.63473,24.42246,24.8832,24.78032,24.63943,24.85567,24.89101
Integrin beta;Integrin beta-5,ITGB5,19.04885,20.75784,18.24766,20.04087,16.59687,21.70616,19.46803,19.78528,19.19992
ADP-ribosylation factor 4,ARF4,23.63677,23.88521,19.68355,24.33504,19.47167,24.88008,25.17919,25.38466,23.69668
60S ribosomal protein L7,RPL7,28.22154,28.22697,27.73892,26.86785,27.42446,26.77919,26.40302,26.91159,26.76332
Vinculin,VCL,28.5323,28.55939,28.65898,27.14297,27.60562,26.43369,23.96031,23.24961,24.68426
Protein SON,SON,23.04936,22.54823,19.31466,22.09246,22.54884,22.8188,18.42625,18.24748,22.9369
Phosphoglycerate mutase 1,PGAM1,29.32017,29.29691,29.31484,28.64389,29.21252,28.34706,28.44534,28.09295,28.46801
Regulator of chromosome condensation,RCC1,24.29032,24.53124,24.71015,24.3278,23.7103,24.40717,22.71852,23.73779,22.79913
"ATP synthase-coupling factor 6, mitochondrial",ATP5J,23.78676,24.0141,23.33279,24.13868,24.59229,23.73159,23.92787,24.00659,25.31289
Cadherin-2,CDH2,21.692,19.73811,18.66066,21.53146,22.63759,21.09449,23.72962,23.0222,23.29544
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1",PLCG1,21.69655,21.68402,22.21273,22.78247,22.80705,22.28142,20.05489,19.64717,20.31097
Nucleolin,NCL,30.30128,30.34773,29.70469,29.66416,30.3301,29.3195,28.28577,28.20112,28.93362
Hexokinase-1,HK1,26.38192,26.10731,27.14667,25.27512,22.65543,26.13385,27.08233,26.5796,25.7231
DNA-directed RNA polymerase II subunit RPB3,POLR2C,22.15208,22.64022,22.89888,22.72269,23.14381,22.68737,21.47194,22.67142,22.47239
"Interferon-induced, double-stranded RNA-activated protein kinase",EIF2AK2,22.79917,22.66936,23.68453,22.95686,22.49502,22.92646,22.98423,23.05129,22.45063
Spermidine synthase,SRM,23.72879,23.41261,24.18086,22.79297,22.49426,23.68614,23.63356,23.92958,23.34422
Casein kinase II subunit alpha,CSNK2A2,22.4444,22.64311,23.40106,21.8081,21.56016,22.59507,21.79574,22.13493,21.81269
Eukaryotic translation initiation factor 2 subunit 2,EIF2S2,23.00093,23.16628,22.24708,21.92781,19.04667,20.06624,20.23308,20.85476,21.81714
Annexin A7,ANXA7,23.36011,22.5276,23.69019,22.63179,22.43764,22.5922,22.53253,22.08171,22.34253
Transcription factor BTF3,BTF3,25.04298,25.29698,22.718,22.38187,24.83995,24.21334,22.61628,20.78668,21.61432
Ras-related protein Rab-3A,RAB3A,21.39011,19.9066,19.42474,20.69439,20.54265,16.8095,25.75384,25.81965,22.9165
Ras-related protein Rab-3B,RAB3B,20.15425,21.24086,20.95475,19.47659,19.33958,18.26822,18.49117,20.85567,20.13195
Ras-related protein Rab-4A,RAB4A,20.06865,20.45986,17.66,19.38097,19.38127,19.90251,20.4399,17.94132,20.2976
Ras-related protein Rab-5A,RAB5A,21.29317,20.45101,21.38385,20.24296,19.3119,21.40489,20.82757,20.73785,20.38269
Ras-related protein Rab-6A,RAB6A,24.65507,24.83913,25.69344,25.13942,24.2292,25.89546,27.40519,26.58878,25.48919
DNA mismatch repair protein Msh3,MSH3,22.20494,18.56442,22.95571,18.89609,21.22277,22.72384,19.43358,22.67293,17.46626
Proteasome subunit beta type-1,PSMB1,24.77249,24.56244,24.38159,24.01206,23.88651,24.63943,23.88437,22.84753,23.53172
Cation-dependent mannose-6-phosphate receptor,M6PR,21.56244,21.84299,18.73413,19.10476,18.27168,18.10165,20.20105,21.14058,17.97832
"Cytochrome c oxidase subunit 5A, mitochondrial",COX5A,25.85814,26.04001,25.46828,25.34564,25.93213,25.37146,25.54528,25.02711,25.57493
Lamin-B1,LMNB1,27.78525,27.96901,27.79427,29.25649,29.80617,28.80793,28.19962,28.32929,28.93728
Parathymosin,PTMS,24.20992,24.02715,24.11862,26.19682,26.88577,24.2071,26.28313,26.03859,26.59406
Pleiotrophin,PTN,18.09924,18.53843,18.99944,18.23187,20.15526,18.49795,19.69291,19.15348,19.85038
Glutathione S-transferase Mu 3,GSTM3,18.54627,17.64104,20.0231,23.76446,19.81475,23.97053,24.45067,24.50033,22.68878
"V-type proton ATPase subunit B, brain isoform",ATP6V1B2,24.07586,24.1418,24.81402,24.81534,24.86533,24.90463,26.63243,25.85455,26.54507
Cysteine and glycine-rich protein 1,CSRP1,18.27517,18.02562,18.00673,21.27804,18.24395,20.07601,19.08729,19.28023,19.08078
Filamin-A,FLNA,29.81813,29.81682,29.73797,29.85946,30.21928,29.62116,25.06501,27.34892,26.29444
Cytoplasmic aconitate hydratase,ACO1,23.0926,23.05023,23.96455,21.35165,20.47734,21.98833,20.54217,21.31058,20.28195
5-nucleotidase,NT5E,17.19624,17.64357,20.69659,19.34117,17.1342,19.07451,17.74471,20.59672,20.66257
Voltage-dependent anion-selective channel protein 1,VDAC1,27.33467,27.34206,27.32406,27.69863,27.70193,27.59056,28.99256,28.6441,28.77722
"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",SDHB,19.76162,18.94341,21.96409,20.77004,18.07218,18.22311,21.69592,21.75177,22.39634
Catechol O-methyltransferase,COMT,21.86605,22.57888,23.42085,22.74784,21.36634,23.11548,23.21342,23.11652,21.9036
"Methylmalonyl-CoA mutase, mitochondrial",MUT,19.92903,19.78835,18.87237,20.52917,20.86718,19.85279,20.38901,17.25765,18.77472
Oxysterol-binding protein 1,OSBP,20.90852,20.92875,21.39174,17.91579,20.5656,21.38137,21.172,21.57265,20.09777
Trifunctional purine biosynthetic protein adenosine-3;Phosphoribosylamine--glycine ligase;Phosphoribosylformylglycinamidine cyclo-ligase;Phosphoribosylglycinamide formyltransferase,GART,26.48325,26.51324,26.55823,25.74114,25.41077,26.01438,25.29863,25.79813,25.35494
Multifunctional protein ADE2;Phosphoribosylaminoimidazole-succinocarboxamide synthase;Phosphoribosylaminoimidazole carboxylase,PAICS,28.16519,28.00384,28.66489,27.49213,25.63456,27.68672,26.39851,26.86053,25.72653
Non-specific lipid-transfer protein,SCP2,23.39598,23.20649,22.80312,24.29067,24.81323,24.05358,23.84594,23.99809,23.61493
Ubiquitin-like modifier-activating enzyme 1,UBA1,28.25002,28.27764,28.75124,29.1266,28.77969,29.30018,29.07459,29.11478,28.60686
Nucleoside diphosphate kinase;Nucleoside diphosphate kinase B;Putative nucleoside diphosphate kinase,NME1-NME2;NME2;NME1;NME2P1,28.22729,28.29513,28.18092,27.98994,28.01622,27.26562,26.88716,26.5433,27.46396
Heterogeneous nuclear ribonucleoproteins A2/B1,HNRNPA2B1,30.1899,30.2007,29.78405,30.40152,30.81787,29.82572,29.73741,29.7965,30.45101
E3 ubiquitin-protein ligase CBL,CBL,22.06704,21.72655,21.01229,22.05815,19.72076,20.47378,20.52114,20.0721,17.49008
"Cytochrome b-c1 complex subunit 2, mitochondrial",UQCRC2,24.62801,24.79283,24.26807,23.91196,24.58141,23.67573,25.86703,25.27881,25.1488
Transcription elongation factor A protein 1,TCEA1,24.14211,24.63417,23.89384,24.82648,24.74832,23.26342,21.70767,21.82139,23.31368
Integrin alpha-6;Integrin alpha-6 heavy chain;Integrin alpha-6 light chain;Processed integrin alpha-6,ITGA6,20.837,20.90793,20.83384,19.53357,18.78904,17.06534,20.05139,20.64667,18.8003
"Splicing factor, proline- and glutamine-rich",SFPQ,28.56779,28.42638,28.19221,28.43659,28.93918,28.47181,28.21563,28.80276,28.90856
Tubulin gamma-2 chain;Tubulin gamma-1 chain;Tubulin gamma chain,TUBG2;TUBG1,21.30602,20.33003,19.79403,22.01577,21.7141,19.32436,20.28196,20.35251,20.26775
Peptidyl-prolyl cis-trans isomerase B,PPIB,27.03181,26.8393,26.9629,27.35481,26.98316,27.05082,26.73699,26.38713,26.98512
"NAD-dependent malic enzyme, mitochondrial",ME2,23.52874,23.64185,23.97115,23.79154,23.13522,23.87633,24.71051,24.44878,23.54616
"Glycine dehydrogenase (decarboxylating), mitochondrial",GLDC,22.24191,22.16079,22.76521,22.62111,22.05305,23.01934,23.16673,22.9122,21.93301
"Tryptophan--tRNA ligase, cytoplasmic;T1-TrpRS;T2-TrpRS",WARS,24.94659,24.69933,24.87526,24.77706,24.85586,24.53297,24.30187,23.78686,23.96464
40S ribosomal protein S3,RPS3,28.4375,28.29404,28.72738,27.56391,27.40998,27.55859,27.20946,27.75245,27.41361
"Glycine cleavage system H protein, mitochondrial",GCSH,23.86552,23.9419,19.61666,23.54722,24.13281,23.5064,23.61684,22.77774,24.10837
Adenosylhomocysteinase,AHCY,27.07938,27.1419,27.80125,26.92863,25.94918,26.68231,26.55355,27.69339,26.19835
Cofilin-1,CFL1,29.65528,29.4709,29.3259,30.3835,30.69967,29.61845,30.66212,30.61605,31.29406
"Carnitine O-palmitoyltransferase 2, mitochondrial",CPT2,20.47874,20.63139,21.63471,20.70645,18.86086,20.61414,20.59769,18.51916,19.84954
Thymidylate kinase,DTYMK,18.59546,21.84169,17.4961,21.66066,19.47162,18.09459,19.74491,18.92474,20.95205
Ribonucleoside-diphosphate reductase large subunit,RRM1,25.36266,25.10402,25.23371,25.66923,25.24808,25.68448,23.46201,25.26313,22.32251
Elongation factor 1-beta,EEF1B2,26.80181,26.66574,26.35129,26.60371,26.87619,26.22575,25.88702,25.84158,26.68939
"ATP synthase F(0) complex subunit B1, mitochondrial",ATP5F1,24.66112,24.32608,25.37951,24.45312,22.16251,24.2995,25.63868,24.87206,24.40633
Low molecular weight phosphotyrosine protein phosphatase,ACP1,24.2851,24.3048,23.65228,25.13891,24.72151,24.68507,24.1361,25.45092,24.84254
"Acetyl-CoA acetyltransferase, mitochondrial",ACAT1,23.35649,23.20281,22.44192,22.85764,23.46351,23.35084,23.71796,23.50482,23.91379
Myosin regulatory light polypeptide 9,MYL9,22.65842,23.57242,21.49204,21.56992,23.35662,20.53431,18.95299,18.66782,18.98279
Beta-adrenergic receptor kinase 1,ADRBK1,19.84426,18.81894,20.48631,20.30941,19.54613,20.17499,20.08135,20.52248,19.40014
DNA replication licensing factor MCM3,MCM3,26.98804,26.35881,27.03978,24.5675,25.26094,24.45851,21.65303,24.88985,21.80156
3-mercaptopyruvate sulfurtransferase;Sulfurtransferase,MPST,23.54014,23.73614,23.65676,23.43657,21.99714,23.09086,21.01011,22.49473,18.28197
Laminin subunit alpha-1,LAMA1,18.56964,17.15035,21.46119,19.86245,20.1204,16.43266,26.70754,27.92785,26.9526
40S ribosomal protein S12,RPS12,27.27755,27.52402,27.36302,26.71908,26.67398,26.64911,26.11028,26.7585,26.53422
DnaJ homolog subfamily B member 1,DNAJB1,23.24317,22.92054,22.28124,23.21528,23.63212,22.57904,21.67047,21.82217,22.42432
"ATP synthase subunit alpha, mitochondrial",ATP5A1,29.39618,29.42047,29.15627,29.2249,29.60047,28.99064,30.06984,29.88792,30.16926
Proteasome subunit alpha type-1;Proteasome subunit alpha type,PSMA1,26.07747,25.87364,26.38898,26.4102,26.59974,25.48382,25.50885,25.18044,26.29432
Proteasome subunit alpha type-2,PSMA2,24.73397,24.83543,24.85757,24.254,24.29207,24.54875,24.89416,24.18397,25.77269
Proteasome subunit alpha type-3,PSMA3,25.41429,25.30553,25.91342,25.43609,25.36623,24.92053,24.76926,24.46625,25.10406
Proteasome subunit alpha type-4;Proteasome subunit alpha type,PSMA4,25.28337,25.45322,26.26682,25.28309,25.36443,25.41525,24.95536,24.35683,24.88646
Integrin alpha-3;Integrin alpha-3 heavy chain;Integrin alpha-3 light chain,ITGA3,22.15993,19.16562,19.16061,18.64582,23.35165,19.80272,22.31354,21.69153,22.70797
Integrin beta-8,ITGB8,18.97201,18.08766,22.88952,22.0458,22.34727,22.81503,21.90881,21.73231,18.23184
Moesin,MSN,27.82978,27.845,27.97635,28.4303,28.9551,28.51443,26.56915,26.43428,27.36018
Probable ATP-dependent RNA helicase DDX6,DDX6,24.13414,24.02631,24.43262,24.26749,23.81734,24.75415,24.49589,24.55432,23.98989
Catenin alpha-2,CTNNA2,19.81154,19.77286,20.02963,19.37305,19.0954,22.84544,23.42752,20.89082,21.26253
Paired box protein Pax-6,PAX6,19.41491,19.95724,18.25547,21.49253,22.24542,19.96339,16.36847,18.79613,19.022
Splicing factor U2AF 65 kDa subunit,U2AF2,25.72684,25.73099,25.23129,25.35212,25.55672,26.31093,25.36058,25.35131,25.45161
60S ribosomal protein L13,RPL13,27.81097,27.74208,27.33756,26.75392,26.84745,26.46815,26.35797,26.32747,26.3614
High mobility group protein B2,HMGB2,24.79189,24.5944,23.77394,26.07463,26.48099,25.04785,23.54628,23.76223,24.57877
Polypyrimidine tract-binding protein 1,PTBP1,28.01808,27.97902,27.12583,27.62944,28.3336,28.08699,24.90541,24.98659,25.06883
"Threonine--tRNA ligase, cytoplasmic",TARS,26.12048,26.22161,27.15432,24.12621,21.24127,25.18147,24.63057,24.66649,23.62734
Valine--tRNA ligase,VARS,25.91497,25.75799,26.16019,25.43816,24.1467,25.49668,24.57842,25.05854,23.17974
Elongation factor 1-gamma,EEF1G,27.79408,27.76326,28.15962,27.71332,26.38124,28.22963,27.62805,27.73654,26.51862
Peptidyl-prolyl cis-trans isomerase FKBP2,FKBP2,23.26871,22.58213,21.86193,23.06151,23.63478,22.95019,23.68335,23.25084,22.91687
"Adenylate kinase 4, mitochondrial",AK4,21.93398,23.26342,23.41815,22.2376,21.57496,21.30747,20.39163,21.90569,19.55724
Amine oxidase [flavin-containing] B,MAOB,21.51234,21.23474,21.06065,21.88506,18.45179,20.34614,22.19811,21.29328,20.55281
14-3-3 protein theta,YWHAQ,27.71581,27.74926,28.21993,28.33479,26.20327,28.45979,29.50476,28.83292,28.66784
V-type proton ATPase 16 kDa proteolipid subunit,ATP6V0C,17.19044,18.15483,18.52124,17.81503,18.3415,19.67366,22.81919,21.46159,20.37082
60S ribosomal protein L10,RPL10,26.64856,26.5796,26.54523,25.33344,25.41893,25.44988,25.28898,25.21786,25.06608
"Replication protein A 70 kDa DNA-binding subunit;Replication protein A 70 kDa DNA-binding subunit, N-terminally processed",RPA1,23.67917,23.26528,24.07357,23.49936,23.15436,23.63931,22.48237,23.75562,21.2554
"DNA-(apurinic or apyrimidinic site) lyase;DNA-(apurinic or apyrimidinic site) lyase, mitochondrial",APEX1,26.46873,26.33306,26.64306,25.9625,24.90637,26.18306,26.17387,25.94588,25.42243
Calreticulin,CALR,27.92513,27.96279,27.46786,28.29079,28.74285,27.6254,27.76002,27.55252,28.11466
Calnexin,CANX,27.26732,27.16854,27.50135,27.89215,26.98174,28.39432,28.69428,28.38426,28.09552
Proteasome subunit alpha type-5,PSMA5,25.65034,25.64782,25.53851,25.48232,25.75136,25.18869,24.94275,24.62109,25.79392
Proteasome subunit beta type-4,PSMB4,25.01001,24.98533,24.74904,24.85343,24.90169,24.03884,23.92316,22.21848,24.47574
Proteasome subunit beta type-6;Proteasome subunit beta type,PSMB6,25.53839,25.41934,25.80639,25.76752,25.45998,24.73681,24.89472,24.43492,25.49393
Proteasome subunit beta type-5,PSMB5,25.48833,25.22387,25.31507,25.22284,25.45149,25.05354,24.92556,25.14394,25.44269
ATP-binding cassette sub-family D member 3,ABCD3,20.94156,21.17237,22.98614,18.61317,18.81118,23.07119,21.41359,19.83992,20.17852
Mitogen-activated protein kinase 1,MAPK1,22.90294,22.69651,23.20719,23.69785,18.42782,24.45469,24.16622,24.01163,22.86134
Cytosol aminopeptidase,LAP3,23.93625,24.35629,23.84728,23.12403,22.66375,23.54191,23.26671,23.21944,23.26442
Transcription initiation factor IIE subunit beta,GTF2E2,20.95568,19.99935,19.99576,20.01427,19.73476,18.88452,18.96239,18.83951,19.21606
Tripeptidyl-peptidase 2,TPP2,22.65327,19.12997,23.2115,21.61715,21.4001,21.78927,20.50591,21.01978,20.87065
Inositol monophosphatase 1,IMPA1,21.15586,21.37252,20.50455,21.46079,22.12244,22.19099,22.59407,21.929,22.08541
Ephrin type-A receptor 2,EPHA2,19.1928,19.92409,21.0281,20.63254,18.44966,22.4224,21.91831,22.94288,20.21067
SHC-transforming protein 1;SHC-transforming protein 2,SHC1;SHC2,21.46039,20.6611,19.89591,19.05607,20.19087,18.06788,19.88149,17.69918,19.52017
Cellular retinoic acid-binding protein 2,CRABP2,24.95655,24.84384,25.42678,21.06296,20.74524,20.53934,20.08654,19.43929,19.9379
Transketolase,TKT,29.32371,29.26669,29.35372,28.73014,28.13541,28.69694,28.00769,27.57124,27.97383
Protein PML,PML,21.24481,21.2111,19.75373,21.49341,21.6838,21.8238,20.97857,17.99596,18.04516
Elongation factor 1-delta,EEF1D,18.12175,18.77165,18.92225,19.51659,18.97391,19.51295,19.64001,18.48996,18.13888
Cellular retinoic acid-binding protein 1,CRABP1,27.72123,27.37774,27.7911,28.26347,28.51514,26.66289,29.33943,29.15535,30.20513
Guanine nucleotide-binding protein subunit alpha-11,GNA11,19.79615,20.00781,17.32486,19.47436,17.17636,22.37419,22.58445,22.33109,21.23789
"Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial",ALDH4A1,22.12269,22.57212,22.99766,21.04847,19.80467,20.4957,22.94432,22.49972,21.95198
Endoplasmic reticulum resident protein 29,ERP29,26.28903,26.30079,25.16339,25.56256,26.34601,25.78317,26.31046,26.13236,26.89516
Peroxiredoxin-6,PRDX6,27.41989,27.45936,27.83732,27.96146,27.42622,28.15673,26.57744,26.99216,26.75595
"Peroxiredoxin-5, mitochondrial",PRDX5,25.9225,26.078,25.82968,26.42353,26.56359,26.34021,27.53512,26.70187,28.0033
GTP cyclohydrolase 1 feedback regulatory protein,GCHFR,19.97935,19.02169,21.62761,17.6528,21.13069,19.1417,22.61731,20.46034,22.2018
"Thioredoxin-dependent peroxide reductase, mitochondrial",PRDX3,26.21273,26.01301,27.28974,25.89087,25.18268,25.77801,26.08404,25.99328,26.1626
"ATP synthase subunit delta, mitochondrial",ATP5D,24.47754,24.61195,23.09595,23.47902,24.33231,23.18727,24.03036,23.93301,24.74853
60S ribosomal protein L12,RPL12,27.52066,27.53036,27.09346,26.12735,26.46519,26.17228,25.99998,25.6845,26.06073
"Enoyl-CoA hydratase, mitochondrial",ECHS1,23.80016,23.88176,24.58296,24.54109,24.85124,24.56075,24.77007,24.67777,25.10033
UMP-CMP kinase,CMPK1,22.38169,22.29474,22.13674,24.60377,24.69843,24.37624,24.64466,24.69259,25.08192
Phosphatidylethanolamine-binding protein 1;Hippocampal cholinergic neurostimulating peptide,PEBP1,28.00394,28.17083,27.53823,27.43627,28.23571,27.30808,28.94634,28.31756,29.43209
Protein disulfide-isomerase A3,PDIA3,29.45266,29.43329,29.24286,29.20142,29.42272,28.85522,29.00574,29.05587,29.77698
Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform,PPP2R1A,26.9619,27.04416,27.79135,27.19479,25.82629,27.55691,27.83653,27.66716,27.13046
Glycylpeptide N-tetradecanoyltransferase 1,NMT1,23.68507,23.3415,23.0874,22.74852,22.93137,23.07298,23.01608,20.00141,21.69268
"HLA class I histocompatibility antigen, B-15 alpha chain;HLA class I histocompatibility antigen, B-52 alpha chain",HLA-B,18.18849,19.45211,18.05202,21.33941,19.32062,20.66241,19.39268,19.31682,17.58577
"HLA class I histocompatibility antigen, B-35 alpha chain;HLA class I histocompatibility antigen, B-53 alpha chain;HLA class I histocompatibility antigen, B-51 alpha chain;HLA class I histocompatibility antigen, B-78 alpha chain;HLA class I histocompatibility antigen, B-46 alpha chain;HLA class I histocompatibility antigen, B-27 alpha chain",HLA-B,20.91663,20.50988,22.95936,19.24098,20.87965,21.77957,20.60286,21.40976,20.30227
"HLA class I histocompatibility antigen, Cw-12 alpha chain;HLA class I histocompatibility antigen, Cw-16 alpha chain;HLA class I histocompatibility antigen, Cw-15 alpha chain;HLA class I histocompatibility antigen, Cw-14 alpha chain;HLA class I histocompatibility antigen, Cw-4 alpha chain;HLA class I histocompatibility antigen, Cw-8 alpha chain;HLA class I histocompatibility antigen, Cw-5 alpha chain",HLA-C,19.67509,18.63269,18.59509,19.20683,19.24913,18.48352,18.23837,20.29965,19.11731
Adenylosuccinate synthetase isozyme 2,ADSS,24.993,24.92198,25.39034,23.49277,22.97699,23.8225,22.29235,22.69375,21.98586
Alpha-2-macroglobulin receptor-associated protein,LRPAP1,22.4761,22.52078,22.26605,23.08716,23.30354,22.8246,22.08557,21.84318,22.51475
Adenylosuccinate lyase,ADSL,24.22273,24.5786,24.80686,23.28306,22.01614,22.99838,21.98836,21.90102,20.05699
High affinity cationic amino acid transporter 1,SLC7A1,21.35767,21.76866,22.59439,20.25488,20.0413,19.25249,18.31484,20.00375,16.71947
"Aldehyde dehydrogenase X, mitochondrial",ALDH1B1,24.00316,23.67012,24.49582,22.6039,22.93585,22.46755,22.10169,22.11699,22.48856
"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",SDHA,22.94881,23.16555,23.97692,23.89587,23.20656,24.05565,23.73335,24.12384,23.34624
Coronin-1A;Coronin,CORO1A,19.34393,19.49246,19.7719,20.90947,21.15258,17.47648,24.10037,23.39074,23.2479
Rab GDP dissociation inhibitor alpha,GDI1,27.05734,27.14598,27.5695,27.88815,27.28224,28.33266,29.53623,28.59491,29.03999
S-adenosylmethionine synthase isoform type-2,MAT2A,25.67093,25.80435,25.75239,25.63583,24.98229,25.74809,24.48702,25.02043,24.24307
cAMP-dependent protein kinase type II-beta regulatory subunit,PRKAR2B,19.40865,20.24389,20.17609,23.16266,24.21327,21.35246,27.14957,25.64111,26.91923
"Carbamoyl-phosphate synthase [ammonia], mitochondrial",CPS1,17.72314,18.87391,20.5264,19.25023,23.68421,21.21413,22.02719,25.38308,21.19575
Ribonucleoside-diphosphate reductase subunit M2,RRM2,20.91685,21.4289,21.37114,20.66206,20.45938,18.55746,19.42539,20.16509,18.21437
DnaJ homolog subfamily A member 1,DNAJA1,24.48837,24.21808,23.8723,24.80725,24.44329,24.42605,24.33811,25.18476,25.18684
RAC-alpha serine/threonine-protein kinase;RAC-beta serine/threonine-protein kinase;RAC-gamma serine/threonine-protein kinase,AKT1;AKT2;AKT3,20.38585,15.95842,19.03487,20.80396,20.64535,21.66748,22.5014,21.17347,21.28929
"Cytochrome b-c1 complex subunit 1, mitochondrial",UQCRC1,25.77625,25.65548,26.64306,25.18537,24.41009,25.12656,26.07433,26.40492,25.81543
"3-hydroxyisobutyrate dehydrogenase, mitochondrial",HIBADH,19.15738,20.23234,18.81507,19.88959,17.59418,20.30697,20.33189,20.46004,20.34938
Bifunctional purine biosynthesis protein PURH;Phosphoribosylaminoimidazolecarboxamide formyltransferase;IMP cyclohydrolase,ATIC,27.48347,27.4603,27.78394,26.39039,26.54363,26.17398,25.20202,25.85415,25.10161
Heterogeneous nuclear ribonucleoprotein H3,HNRNPH3,26.56947,26.53959,25.86363,26.84326,27.4977,26.7166,26.64924,26.73622,27.54304
"14-3-3 protein beta/alpha;14-3-3 protein beta/alpha, N-terminally processed",YWHAB,19.94641,18.64242,18.06403,17.81579,17.77073,18.82447,22.72742,22.28985,19.88919
"14-3-3 protein beta/alpha;14-3-3 protein beta/alpha, N-terminally processed",YWHAB,26.46292,26.3946,26.86172,26.45009,25.38897,25.58729,27.44055,26.97738,27.47135
14-3-3 protein sigma,SFN,26.01118,25.0872,27.00239,26.28757,25.47367,25.75611,26.95449,27.3808,27.28833
Stress-induced-phosphoprotein 1,STIP1,27.35716,27.24717,27.20676,27.62478,28.39084,27.52373,27.02697,26.52446,27.51194
"Protein S100-A11;Protein S100-A11, N-terminally processed",S100A11,24.94002,25.14763,22.77519,20.77909,19.0867,18.38528,18.14954,19.33379,18.04367
Neural cell adhesion molecule L1,L1CAM,20.02513,19.91275,20.78564,19.4462,19.84368,18.69659,22.40018,22.29058,22.53765
Peroxiredoxin-2,PRDX2,27.35565,27.53868,27.818,28.46073,28.06646,28.2535,28.94176,28.4663,29.22096
Deoxycytidylate deaminase,DCTD,18.80136,21.0097,20.7944,17.95831,20.91605,20.62498,20.58509,20.69488,18.4498
Cystathionine gamma-lyase,CTH,21.23409,21.10904,23.24925,20.57219,20.16681,20.33876,19.96872,18.87985,19.04066
60S ribosomal protein L9,RPL9,27.21965,27.38706,26.88379,26.33091,26.5534,26.1703,26.0349,26.18226,26.07034
Kinesin-1 heavy chain,KIF5B,22.8196,23.47407,22.51299,25.23078,25.52966,25.81783,24.23557,24.49198,24.17066
DNA replication licensing factor MCM4,MCM4,26.3908,26.31998,26.15869,24.56755,25.79877,23.6572,21.72192,24.56442,21.634
DNA replication licensing factor MCM5;DNA helicase,MCM5,25.66847,25.83434,25.77173,24.00684,23.05348,23.84699,20.19568,24.01018,19.82565
DNA replication licensing factor MCM7,MCM7,26.40121,26.34844,26.12707,25.34591,25.51995,24.50349,21.06204,25.96644,23.13006
"Serine hydroxymethyltransferase, cytosolic",SHMT1,20.02959,20.11286,19.10723,18.809,19.84296,17.31153,19.10985,19.56248,18.16814
"Serine hydroxymethyltransferase, mitochondrial;Serine hydroxymethyltransferase",SHMT2,26.8147,26.81115,26.77052,25.39594,26.02229,25.49231,25.49793,25.60719,25.18722
Heat shock 70 kDa protein 4,HSPA4,27.85567,27.82232,27.97295,27.19197,27.24173,27.30843,27.3841,27.02559,27.3268
Profilin-2;Profilin,PFN2,19.47745,19.59344,17.69585,19.21032,21.93485,20.28025,24.68854,23.33088,24.01572
Catenin alpha-1,CTNNA1,25.20314,24.98702,25.66782,25.11811,24.01018,24.82629,23.43275,24.22648,23.84546
Prohibitin,PHB,27.80199,27.92943,27.96185,27.22949,27.62798,27.08101,27.90644,27.64306,27.74079
Radixin,RDX,24.022,24.37974,23.77505,25.48195,26.13593,25.22118,23.94967,23.55227,24.56448
Replication protein A 14 kDa subunit,RPA3,22.78756,23.09652,22.99103,20.94956,21.51494,21.57168,21.38906,22.72904,22.32328
Replication factor C subunit 2,RFC2,21.50019,21.79372,22.30374,21.58541,19.96495,20.7348,18.35653,21.26465,19.83824
60S ribosomal protein L22,RPL22,27.57852,27.63055,26.90334,26.56937,26.78494,25.94822,25.26589,25.95589,26.00159
General transcription factor IIF subunit 1,GTF2F1,18.66329,22.08154,21.29418,22.42019,23.36826,22.79513,21.58697,21.39796,22.04397
Cystathionine beta-synthase,CBS,26.23083,26.16196,26.21349,21.49585,19.72452,22.57339,20.9979,20.29086,19.43681
"Glycogen debranching enzyme;4-alpha-glucanotransferase;Amylo-alpha-1,6-glucosidase",AGL,20.4025,20.72861,21.56774,19.64301,19.43231,18.98667,19.18696,18.85496,16.98166
Myosin-9,MYH9,28.5742,28.6615,28.57705,28.65209,28.86237,28.54654,27.53445,28.08177,27.30956
Myosin-10,MYH10,28.31497,28.28599,28.41317,30.05698,30.39202,29.64806,29.08891,29.83941,29.11448
Coatomer subunit beta,COPB2,25.01419,24.95362,25.13641,25.00903,22.90088,25.70865,25.41848,25.09981,24.55362
Beta-adducin,ADD2,16.00616,19.08766,22.31929,17.8894,19.6903,21.88881,24.25969,21.31711,21.94525
RNA-binding protein FUS,FUS,26.97038,27.20955,26.47633,27.20406,27.63381,26.66519,26.35775,26.27629,27.16605
